Parameters;fold1;fold2;fold3;fold4;fold5
[32]_0.001_0.4_50_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4747}, '1': {'precision': 0.4426441235176705, 'recall': 1.0, 'f1-score': 0.6136567103442663, 'support': 3770}, 'accuracy': 0.4426441235176705, 'macro avg': {'precision': 0.22132206175883526, 'recall': 0.5, 'f1-score': 0.30682835517213314, 'support': 8517}, 'weighted avg': {'precision': 0.19593382008472676, 'recall': 0.4426441235176705, 'f1-score': 0.27163153669107476, 'support': 8517}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4725}, '1': {'precision': 0.4433973377311815, 'recall': 1.0, 'f1-score': 0.6143801517995593, 'support': 3764}, 'accuracy': 0.4433973377311815, 'macro avg': {'precision': 0.22169866886559075, 'recall': 0.5, 'f1-score': 0.30719007589977965, 'support': 8489}, 'weighted avg': {'precision': 0.19660119910709944, 'recall': 0.4433973377311815, 'f1-score': 0.2724145236628038, 'support': 8489}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4691}, '1': {'precision': 0.445704832801607, 'recall': 1.0, 'f1-score': 0.6165917449938702, 'support': 3772}, 'accuracy': 0.445704832801607, 'macro avg': {'precision': 0.2228524164008035, 'recall': 0.5, 'f1-score': 0.3082958724969351, 'support': 8463}, 'weighted avg': {'precision': 0.19865279798270843, 'recall': 0.445704832801607, 'f1-score': 0.274817920609344, 'support': 8463}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4716}, '1': {'precision': 0.44360547428032093, 'recall': 1.0, 'f1-score': 0.6145799280810722, 'support': 3760}, 'accuracy': 0.44360547428032093, 'macro avg': {'precision': 0.22180273714016047, 'recall': 0.5, 'f1-score': 0.3072899640405361, 'support': 8476}, 'weighted avg': {'precision': 0.19678581681146848, 'recall': 0.44360547428032093, 'f1-score': 0.27263102047956955, 'support': 8476}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4755}, '1': {'precision': 0.44216330361332706, 'recall': 1.0, 'f1-score': 0.6131945009354918, 'support': 3769}, 'accuracy': 0.44216330361332706, 'macro avg': {'precision': 0.22108165180666353, 'recall': 0.5, 'f1-score': 0.3065972504677459, 'support': 8524}, 'weighted avg': {'precision': 0.19550838706225127, 'recall': 0.44216330361332706, 'f1-score': 0.2711321062911624, 'support': 8524}}
[32]_0.0001_0.3_20_['tanh'];{'0': {'precision': 0.5590801886792452, 'recall': 0.9987360438171476, 'f1-score': 0.7168670144401602, 'support': 4747}, '1': {'precision': 0.8378378378378378, 'recall': 0.008222811671087533, 'f1-score': 0.016285789335434724, 'support': 3770}, 'accuracy': 0.5602911823411999, 'macro avg': {'precision': 0.6984590132585415, 'recall': 0.5034794277441176, 'f1-score': 0.36657640188779744, 'support': 8517}, 'weighted avg': {'precision': 0.6824706239648969, 'recall': 0.5602911823411999, 'f1-score': 0.40675885210074314, 'support': 8517}};{'0': {'precision': 0.5586737714624038, 'recall': 0.9985185185185185, 'f1-score': 0.7164768413059984, 'support': 4725}, '1': {'precision': 0.8409090909090909, 'recall': 0.009829968119022316, 'f1-score': 0.019432773109243698, 'support': 3764}, 'accuracy': 0.5601366474260808, 'macro avg': {'precision': 0.6997914311857474, 'recall': 0.5041742433187704, 'f1-score': 0.3679548072076211, 'support': 8489}, 'weighted avg': {'precision': 0.6838161607187745, 'recall': 0.5601366474260808, 'f1-score': 0.40740935718624527, 'support': 8489}};{'0': {'precision': 0.5560431740007117, 'recall': 0.9993604775101258, 'f1-score': 0.7145252248132906, 'support': 4691}, '1': {'precision': 0.90625, 'recall': 0.0076882290562036056, 'f1-score': 0.015247108307045216, 'support': 3772}, 'accuracy': 0.5573673638189767, 'macro avg': {'precision': 0.7311465870003558, 'recall': 0.5035243532831647, 'f1-score': 0.3648861665601679, 'support': 8463}, 'weighted avg': {'precision': 0.712132048828706, 'recall': 0.5573673638189767, 'f1-score': 0.4028535888140518, 'support': 8463}};{'0': {'precision': 0.5568678398488248, 'recall': 0.9997879558948262, 'f1-score': 0.7153151786391564, 'support': 4716}, '1': {'precision': 0.8888888888888888, 'recall': 0.002127659574468085, 'f1-score': 0.004245157866808172, 'support': 3760}, 'accuracy': 0.5572203869749882, 'macro avg': {'precision': 0.7228783643688568, 'recall': 0.5009578077346472, 'f1-score': 0.35978016825298226, 'support': 8476}, 'weighted avg': {'precision': 0.7041541947792922, 'recall': 0.5572203869749882, 'f1-score': 0.39988062482792125, 'support': 8476}};{'0': {'precision': 0.5578366963866729, 'recall': 1.0, 'f1-score': 0.7161683861736576, 'support': 4755}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3769}, 'accuracy': 0.5578366963866729, 'macro avg': {'precision': 0.27891834819333644, 'recall': 0.5, 'f1-score': 0.3580841930868288, 'support': 8524}, 'weighted avg': {'precision': 0.3111817798355971, 'recall': 0.5578366963866729, 'f1-score': 0.3995050065996882, 'support': 8524}}
[32]_0.0001_0.3_20_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4747}, '1': {'precision': 0.4426441235176705, 'recall': 1.0, 'f1-score': 0.6136567103442663, 'support': 3770}, 'accuracy': 0.4426441235176705, 'macro avg': {'precision': 0.22132206175883526, 'recall': 0.5, 'f1-score': 0.30682835517213314, 'support': 8517}, 'weighted avg': {'precision': 0.19593382008472676, 'recall': 0.4426441235176705, 'f1-score': 0.27163153669107476, 'support': 8517}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4725}, '1': {'precision': 0.4433973377311815, 'recall': 1.0, 'f1-score': 0.6143801517995593, 'support': 3764}, 'accuracy': 0.4433973377311815, 'macro avg': {'precision': 0.22169866886559075, 'recall': 0.5, 'f1-score': 0.30719007589977965, 'support': 8489}, 'weighted avg': {'precision': 0.19660119910709944, 'recall': 0.4433973377311815, 'f1-score': 0.2724145236628038, 'support': 8489}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4691}, '1': {'precision': 0.445704832801607, 'recall': 1.0, 'f1-score': 0.6165917449938702, 'support': 3772}, 'accuracy': 0.445704832801607, 'macro avg': {'precision': 0.2228524164008035, 'recall': 0.5, 'f1-score': 0.3082958724969351, 'support': 8463}, 'weighted avg': {'precision': 0.19865279798270843, 'recall': 0.445704832801607, 'f1-score': 0.274817920609344, 'support': 8463}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4716}, '1': {'precision': 0.44360547428032093, 'recall': 1.0, 'f1-score': 0.6145799280810722, 'support': 3760}, 'accuracy': 0.44360547428032093, 'macro avg': {'precision': 0.22180273714016047, 'recall': 0.5, 'f1-score': 0.3072899640405361, 'support': 8476}, 'weighted avg': {'precision': 0.19678581681146848, 'recall': 0.44360547428032093, 'f1-score': 0.27263102047956955, 'support': 8476}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4755}, '1': {'precision': 0.44216330361332706, 'recall': 1.0, 'f1-score': 0.6131945009354918, 'support': 3769}, 'accuracy': 0.44216330361332706, 'macro avg': {'precision': 0.22108165180666353, 'recall': 0.5, 'f1-score': 0.3065972504677459, 'support': 8524}, 'weighted avg': {'precision': 0.19550838706225127, 'recall': 0.44216330361332706, 'f1-score': 0.2711321062911624, 'support': 8524}}
[32]_0.0001_0.3_50_['tanh'];{'0': {'precision': 0.5590801886792452, 'recall': 0.9987360438171476, 'f1-score': 0.7168670144401602, 'support': 4747}, '1': {'precision': 0.8378378378378378, 'recall': 0.008222811671087533, 'f1-score': 0.016285789335434724, 'support': 3770}, 'accuracy': 0.5602911823411999, 'macro avg': {'precision': 0.6984590132585415, 'recall': 0.5034794277441176, 'f1-score': 0.36657640188779744, 'support': 8517}, 'weighted avg': {'precision': 0.6824706239648969, 'recall': 0.5602911823411999, 'f1-score': 0.40675885210074314, 'support': 8517}};{'0': {'precision': 0.5586737714624038, 'recall': 0.9985185185185185, 'f1-score': 0.7164768413059984, 'support': 4725}, '1': {'precision': 0.8409090909090909, 'recall': 0.009829968119022316, 'f1-score': 0.019432773109243698, 'support': 3764}, 'accuracy': 0.5601366474260808, 'macro avg': {'precision': 0.6997914311857474, 'recall': 0.5041742433187704, 'f1-score': 0.3679548072076211, 'support': 8489}, 'weighted avg': {'precision': 0.6838161607187745, 'recall': 0.5601366474260808, 'f1-score': 0.40740935718624527, 'support': 8489}};{'0': {'precision': 0.5560431740007117, 'recall': 0.9993604775101258, 'f1-score': 0.7145252248132906, 'support': 4691}, '1': {'precision': 0.90625, 'recall': 0.0076882290562036056, 'f1-score': 0.015247108307045216, 'support': 3772}, 'accuracy': 0.5573673638189767, 'macro avg': {'precision': 0.7311465870003558, 'recall': 0.5035243532831647, 'f1-score': 0.3648861665601679, 'support': 8463}, 'weighted avg': {'precision': 0.712132048828706, 'recall': 0.5573673638189767, 'f1-score': 0.4028535888140518, 'support': 8463}};{'0': {'precision': 0.5568678398488248, 'recall': 0.9997879558948262, 'f1-score': 0.7153151786391564, 'support': 4716}, '1': {'precision': 0.8888888888888888, 'recall': 0.002127659574468085, 'f1-score': 0.004245157866808172, 'support': 3760}, 'accuracy': 0.5572203869749882, 'macro avg': {'precision': 0.7228783643688568, 'recall': 0.5009578077346472, 'f1-score': 0.35978016825298226, 'support': 8476}, 'weighted avg': {'precision': 0.7041541947792922, 'recall': 0.5572203869749882, 'f1-score': 0.39988062482792125, 'support': 8476}};{'0': {'precision': 0.5578366963866729, 'recall': 1.0, 'f1-score': 0.7161683861736576, 'support': 4755}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3769}, 'accuracy': 0.5578366963866729, 'macro avg': {'precision': 0.27891834819333644, 'recall': 0.5, 'f1-score': 0.3580841930868288, 'support': 8524}, 'weighted avg': {'precision': 0.3111817798355971, 'recall': 0.5578366963866729, 'f1-score': 0.3995050065996882, 'support': 8524}}
[32]_0.0001_0.3_50_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4747}, '1': {'precision': 0.4426441235176705, 'recall': 1.0, 'f1-score': 0.6136567103442663, 'support': 3770}, 'accuracy': 0.4426441235176705, 'macro avg': {'precision': 0.22132206175883526, 'recall': 0.5, 'f1-score': 0.30682835517213314, 'support': 8517}, 'weighted avg': {'precision': 0.19593382008472676, 'recall': 0.4426441235176705, 'f1-score': 0.27163153669107476, 'support': 8517}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4725}, '1': {'precision': 0.4433973377311815, 'recall': 1.0, 'f1-score': 0.6143801517995593, 'support': 3764}, 'accuracy': 0.4433973377311815, 'macro avg': {'precision': 0.22169866886559075, 'recall': 0.5, 'f1-score': 0.30719007589977965, 'support': 8489}, 'weighted avg': {'precision': 0.19660119910709944, 'recall': 0.4433973377311815, 'f1-score': 0.2724145236628038, 'support': 8489}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4691}, '1': {'precision': 0.445704832801607, 'recall': 1.0, 'f1-score': 0.6165917449938702, 'support': 3772}, 'accuracy': 0.445704832801607, 'macro avg': {'precision': 0.2228524164008035, 'recall': 0.5, 'f1-score': 0.3082958724969351, 'support': 8463}, 'weighted avg': {'precision': 0.19865279798270843, 'recall': 0.445704832801607, 'f1-score': 0.274817920609344, 'support': 8463}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4716}, '1': {'precision': 0.44360547428032093, 'recall': 1.0, 'f1-score': 0.6145799280810722, 'support': 3760}, 'accuracy': 0.44360547428032093, 'macro avg': {'precision': 0.22180273714016047, 'recall': 0.5, 'f1-score': 0.3072899640405361, 'support': 8476}, 'weighted avg': {'precision': 0.19678581681146848, 'recall': 0.44360547428032093, 'f1-score': 0.27263102047956955, 'support': 8476}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4755}, '1': {'precision': 0.44216330361332706, 'recall': 1.0, 'f1-score': 0.6131945009354918, 'support': 3769}, 'accuracy': 0.44216330361332706, 'macro avg': {'precision': 0.22108165180666353, 'recall': 0.5, 'f1-score': 0.3065972504677459, 'support': 8524}, 'weighted avg': {'precision': 0.19550838706225127, 'recall': 0.44216330361332706, 'f1-score': 0.2711321062911624, 'support': 8524}}
[32]_0.0001_0.4_20_['tanh'];{'0': {'precision': 0.5585394581861013, 'recall': 0.9989467031809564, 'f1-score': 0.7164765430233436, 'support': 4747}, '1': {'precision': 0.8148148148148148, 'recall': 0.005835543766578249, 'f1-score': 0.011588095865156703, 'support': 3770}, 'accuracy': 0.5593518844663614, 'macro avg': {'precision': 0.686677136500458, 'recall': 0.5023911234737674, 'f1-score': 0.3640323194442502, 'support': 8517}, 'weighted avg': {'precision': 0.6719782388001967, 'recall': 0.5593518844663614, 'f1-score': 0.40446181415327614, 'support': 8517}};{'0': {'precision': 0.5570232338719189, 'recall': 0.9995767195767196, 'f1-score': 0.7153892759769765, 'support': 4725}, '1': {'precision': 0.8, 'recall': 0.0021253985122210413, 'f1-score': 0.004239533651298357, 'support': 3764}, 'accuracy': 0.557309459300271, 'macro avg': {'precision': 0.6785116169359595, 'recall': 0.5008510590444702, 'f1-score': 0.35981440481413746, 'support': 8489}, 'weighted avg': {'precision': 0.664758485103642, 'recall': 0.557309459300271, 'f1-score': 0.4000673735015551, 'support': 8489}};{'0': {'precision': 0.5553713135141537, 'recall': 0.9995736516734172, 'f1-score': 0.7140246687985381, 'support': 4691}, '1': {'precision': 0.9, 'recall': 0.004772004241781549, 'f1-score': 0.00949367088607595, 'support': 3772}, 'accuracy': 0.5561857497341368, 'macro avg': {'precision': 0.7276856567570769, 'recall': 0.5021728279575993, 'f1-score': 0.36175916984230705, 'support': 8463}, 'weighted avg': {'precision': 0.7089739846029653, 'recall': 0.5561857497341368, 'f1-score': 0.4000117981704148, 'support': 8463}};{'0': {'precision': 0.5570128795935247, 'recall': 0.9995759117896522, 'f1-score': 0.7153805296304728, 'support': 4716}, '1': {'precision': 0.8461538461538461, 'recall': 0.002925531914893617, 'f1-score': 0.0058309037900874635, 'support': 3760}, 'accuracy': 0.5574563473336479, 'macro avg': {'precision': 0.7015833628736854, 'recall': 0.5012507218522729, 'f1-score': 0.36060571671028013, 'support': 8476}, 'weighted avg': {'precision': 0.6852773951983865, 'recall': 0.5574563473336479, 'f1-score': 0.4006204313341244, 'support': 8476}};{'0': {'precision': 0.5578366963866729, 'recall': 1.0, 'f1-score': 0.7161683861736576, 'support': 4755}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3769}, 'accuracy': 0.5578366963866729, 'macro avg': {'precision': 0.27891834819333644, 'recall': 0.5, 'f1-score': 0.3580841930868288, 'support': 8524}, 'weighted avg': {'precision': 0.3111817798355971, 'recall': 0.5578366963866729, 'f1-score': 0.3995050065996882, 'support': 8524}}
[32]_0.0001_0.4_20_['sigmoid'];{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4747}, '1': {'precision': 0.4426441235176705, 'recall': 1.0, 'f1-score': 0.6136567103442663, 'support': 3770}, 'accuracy': 0.4426441235176705, 'macro avg': {'precision': 0.22132206175883526, 'recall': 0.5, 'f1-score': 0.30682835517213314, 'support': 8517}, 'weighted avg': {'precision': 0.19593382008472676, 'recall': 0.4426441235176705, 'f1-score': 0.27163153669107476, 'support': 8517}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4725}, '1': {'precision': 0.4433973377311815, 'recall': 1.0, 'f1-score': 0.6143801517995593, 'support': 3764}, 'accuracy': 0.4433973377311815, 'macro avg': {'precision': 0.22169866886559075, 'recall': 0.5, 'f1-score': 0.30719007589977965, 'support': 8489}, 'weighted avg': {'precision': 0.19660119910709944, 'recall': 0.4433973377311815, 'f1-score': 0.2724145236628038, 'support': 8489}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4691}, '1': {'precision': 0.445704832801607, 'recall': 1.0, 'f1-score': 0.6165917449938702, 'support': 3772}, 'accuracy': 0.445704832801607, 'macro avg': {'precision': 0.2228524164008035, 'recall': 0.5, 'f1-score': 0.3082958724969351, 'support': 8463}, 'weighted avg': {'precision': 0.19865279798270843, 'recall': 0.445704832801607, 'f1-score': 0.274817920609344, 'support': 8463}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4716}, '1': {'precision': 0.44360547428032093, 'recall': 1.0, 'f1-score': 0.6145799280810722, 'support': 3760}, 'accuracy': 0.44360547428032093, 'macro avg': {'precision': 0.22180273714016047, 'recall': 0.5, 'f1-score': 0.3072899640405361, 'support': 8476}, 'weighted avg': {'precision': 0.19678581681146848, 'recall': 0.44360547428032093, 'f1-score': 0.27263102047956955, 'support': 8476}};{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 4755}, '1': {'precision': 0.44216330361332706, 'recall': 1.0, 'f1-score': 0.6131945009354918, 'support': 3769}, 'accuracy': 0.44216330361332706, 'macro avg': {'precision': 0.22108165180666353, 'recall': 0.5, 'f1-score': 0.3065972504677459, 'support': 8524}, 'weighted avg': {'precision': 0.19550838706225127, 'recall': 0.44216330361332706, 'f1-score': 0.2711321062911624, 'support': 8524}}
[32]_0.0001_0.4_50_['tanh'];{'0': {'precision': 0.5585394581861013, 'recall': 0.9989467031809564, 'f1-score': 0.7164765430233436, 'support': 4747}, '1': {'precision': 0.8148148148148148, 'recall': 0.005835543766578249, 'f1-score': 0.011588095865156703, 'support': 3770}, 'accuracy': 0.5593518844663614, 'macro avg': {'precision': 0.686677136500458, 'recall': 0.5023911234737674, 'f1-score': 0.3640323194442502, 'support': 8517}, 'weighted avg': {'precision': 0.6719782388001967, 'recall': 0.5593518844663614, 'f1-score': 0.40446181415327614, 'support': 8517}};{'0': {'precision': 0.5570232338719189, 'recall': 0.9995767195767196, 'f1-score': 0.7153892759769765, 'support': 4725}, '1': {'precision': 0.8, 'recall': 0.0021253985122210413, 'f1-score': 0.004239533651298357, 'support': 3764}, 'accuracy': 0.557309459300271, 'macro avg': {'precision': 0.6785116169359595, 'recall': 0.5008510590444702, 'f1-score': 0.35981440481413746, 'support': 8489}, 'weighted avg': {'precision': 0.664758485103642, 'recall': 0.557309459300271, 'f1-score': 0.4000673735015551, 'support': 8489}};{'0': {'precision': 0.5553713135141537, 'recall': 0.9995736516734172, 'f1-score': 0.7140246687985381, 'support': 4691}, '1': {'precision': 0.9, 'recall': 0.004772004241781549, 'f1-score': 0.00949367088607595, 'support': 3772}, 'accuracy': 0.5561857497341368, 'macro avg': {'precision': 0.7276856567570769, 'recall': 0.5021728279575993, 'f1-score': 0.36175916984230705, 'support': 8463}, 'weighted avg': {'precision': 0.7089739846029653, 'recall': 0.5561857497341368, 'f1-score': 0.4000117981704148, 'support': 8463}};{'0': {'precision': 0.5570128795935247, 'recall': 0.9995759117896522, 'f1-score': 0.7153805296304728, 'support': 4716}, '1': {'precision': 0.8461538461538461, 'recall': 0.002925531914893617, 'f1-score': 0.0058309037900874635, 'support': 3760}, 'accuracy': 0.5574563473336479, 'macro avg': {'precision': 0.7015833628736854, 'recall': 0.5012507218522729, 'f1-score': 0.36060571671028013, 'support': 8476}, 'weighted avg': {'precision': 0.6852773951983865, 'recall': 0.5574563473336479, 'f1-score': 0.4006204313341244, 'support': 8476}};{'0': {'precision': 0.5578366963866729, 'recall': 1.0, 'f1-score': 0.7161683861736576, 'support': 4755}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3769}, 'accuracy': 0.5578366963866729, 'macro avg': {'precision': 0.27891834819333644, 'recall': 0.5, 'f1-score': 0.3580841930868288, 'support': 8524}, 'weighted avg': {'precision': 0.3111817798355971, 'recall': 0.5578366963866729, 'f1-score': 0.3995050065996882, 'support': 8524}}
